DateOfService,Program,CountOfServiceID
2018-11-30 00:00:00,Buprenorphine,8
2020-04-10 00:00:00,DV,3
2020-06-02 00:00:00,Food Pantry,416
2019-11-06 00:00:00,Food Pantry,99
2022-09-30 00:00:00,Food Pantry,196
2018-10-19 00:00:00,HealthConnect,8
2019-04-15 00:00:00,DV,3
2016-05-05 00:00:00,META,3
2016-04-27 00:00:00,MHU,9
2017-12-12 00:00:00,HealthConnect,2
2019-03-22 00:00:00,MHU,19
2019-09-25 00:00:00,PepAndPrep,3
2022-06-08 00:00:00,Food Pantry,132
2021-03-10 00:00:00,Buprenorphine,1
2018-06-08 00:00:00,DV,5
2018-07-17 00:00:00,Food Pantry,51
2021-01-04 00:00:00,Food Pantry,72
2019-12-18 00:00:00,HealthConnect,17
2021-01-08 00:00:00,DV,1
2022-07-29 00:00:00,HealthEquity,1
2016-02-04 00:00:00,HealthConnect,24
2017-09-09 00:00:00,Food Pantry,86
2020-02-28 00:00:00,Food Pantry,151
2022-07-14 00:00:00,ATI,6
2022-10-04 00:00:00,DV,3
2020-09-16 00:00:00,DV,9
2016-05-29 00:00:00,Food Pantry,1
2017-06-26 00:00:00,MHU,57
2019-06-27 00:00:00,Buprenorphine,2
2018-09-18 00:00:00,DV,4
2016-10-21 00:00:00,Food Pantry,74
2018-07-09 00:00:00,HealthConnect,1
2019-12-30 00:00:00,DV,4
2022-03-05 00:00:00,Food Pantry,205
2018-03-14 00:00:00,MHU,38
2022-09-21 00:00:00,ClubConnect,1
2018-06-04 00:00:00,Food Pantry,9
2018-10-31 00:00:00,DV,10
2021-04-20 00:00:00,DV,6
2020-04-21 00:00:00,PepAndPrep,2
2021-11-11 00:00:00,Food Pantry,1
2017-09-01 00:00:00,HealthConnect,30
2018-07-06 00:00:00,MHU,11
2021-10-05 00:00:00,Buprenorphine,3
2020-07-14 00:00:00,HealthConnect,9
2021-09-20 00:00:00,Food Pantry,45
2016-08-31 00:00:00,HealthConnect,40
2017-02-04 00:00:00,HealthConnect,16
2019-05-13 00:00:00,MHU,20
2017-12-20 00:00:00,Food Pantry,63
2020-11-13 00:00:00,Food Pantry,483
2020-02-20 00:00:00,DV,1
2019-09-30 00:00:00,Buprenorphine,7
2019-09-07 00:00:00,HealthConnect,19
2021-02-24 00:00:00,HealthEquity,1
2016-01-22 00:00:00,ORP,5
2019-08-03 00:00:00,Food Pantry,101
2020-07-22 00:00:00,Food Pantry,266
2016-05-12 00:00:00,META,3
2019-12-26 00:00:00,Food Pantry,7
2022-11-19 00:00:00,Food Pantry,150
2017-12-02 00:00:00,MHU,1
2018-12-08 00:00:00,HealthConnect,14
2019-07-31 00:00:00,DV,7
2016-03-26 00:00:00,Food Pantry,125
2016-09-07 00:00:00,HealthConnect,29
2019-02-18 00:00:00,Food Pantry,1
2021-01-19 00:00:00,Buprenorphine,2
2018-06-01 00:00:00,DV,21
2020-11-19 00:00:00,DV,5
2019-04-08 00:00:00,DV,2
2017-02-15 00:00:00,PepAndPrep,1
2018-01-31 00:00:00,HealthConnect,30
2020-07-21 00:00:00,HealthConnect,11
2016-06-30 00:00:00,MHU,16
2017-07-06 00:00:00,HealthConnect,3
2022-07-21 00:00:00,ATI,4
2016-03-25 00:00:00,HealthConnect,50
2019-01-14 00:00:00,Buprenorphine,10
2021-02-23 00:00:00,Food Pantry,200
2021-12-08 00:00:00,Buprenorphine,1
2021-09-13 00:00:00,ATI,3
2021-09-14 00:00:00,HealthEquity,11
2022-08-15 00:00:00,DV,3
2020-02-06 00:00:00,HealthConnect,1
2020-04-18 00:00:00,Food Pantry,420
2016-07-29 00:00:00,TCE,22
2019-05-08 00:00:00,Buprenorphine,5
2022-07-22 00:00:00,HealthEquity,3
2018-06-29 00:00:00,MHU,68
2019-01-03 00:00:00,DV,15
2019-07-05 00:00:00,HealthConnect,11
2018-07-16 00:00:00,HealthConnect,3
2020-03-02 00:00:00,PepAndPrep,23
2019-05-31 00:00:00,Food Pantry,93
2018-09-11 00:00:00,DV,1
2018-03-24 00:00:00,HealthConnect,19
2020-04-14 00:00:00,PepAndPrep,1
2020-10-09 00:00:00,Buprenorphine,26
2017-05-17 00:00:00,HealthConnect,4
2018-07-24 00:00:00,Food Pantry,93
2021-08-16 00:00:00,Buprenorphine,2
2019-05-06 00:00:00,MHU,19
2021-12-31 00:00:00,Food Pantry,64
2016-10-20 00:00:00,HealthConnect,1
2017-12-27 00:00:00,Food Pantry,81
2021-04-13 00:00:00,DV,3
2021-06-05 00:00:00,Food Pantry,143
2022-04-18 00:00:00,HealthEquity,5
2022-11-08 00:00:00,Hotspotting,1
2021-06-02 00:00:00,TPO,24
2016-10-03 00:00:00,MHU,15
2019-08-28 00:00:00,MHU,3
2019-09-18 00:00:00,PepAndPrep,2
2016-12-02 00:00:00,HealthConnect,4
2019-05-23 00:00:00,HealthConnect,24
2020-07-29 00:00:00,Food Pantry,257
2021-12-17 00:00:00,ATI,5
2016-10-28 00:00:00,Food Pantry,101
2017-01-25 00:00:00,MHU,30
2016-09-06 00:00:00,Food Pantry,2
2018-12-15 00:00:00,HealthConnect,16
2018-02-07 00:00:00,HealthConnect,15
2020-06-29 00:00:00,Buprenorphine,10
2022-11-18 00:00:00,DV,8
2018-03-19 00:00:00,MHU,41
2020-09-27 00:00:00,PepAndPrep,1
2018-04-12 00:00:00,DV,1
2018-11-03 00:00:00,Food Pantry,75
2021-09-27 00:00:00,Food Pantry,57
2016-03-09 00:00:00,META,5
2017-10-16 00:00:00,HealthConnect,1
2019-01-24 00:00:00,MHU,1
2020-09-09 00:00:00,HealthConnect,12
2016-10-27 00:00:00,HealthConnect,20
2020-06-05 00:00:00,PepAndPrep,5
2021-05-06 00:00:00,Buprenorphine,2
2020-02-13 00:00:00,HealthConnect,5
2020-11-12 00:00:00,DV,11
2022-06-02 00:00:00,HealthEquity,12
2016-04-01 00:00:00,HealthConnect,31
2022-10-05 00:00:00,ClubConnect,5
2016-06-23 00:00:00,MHU,20
2017-06-01 00:00:00,Food Pantry,4
2022-09-09 00:00:00,ATI,7
2022-06-02 00:00:00,Hotspotting,3
2018-05-21 00:00:00,Food Pantry,6
2021-02-20 00:00:00,TPO,4
2017-08-22 00:00:00,MHU,33
2019-05-01 00:00:00,Buprenorphine,4
2021-11-02 00:00:00,ATI,2
2021-10-19 00:00:00,Buprenorphine,4
2017-07-14 00:00:00,Food Pantry,96
2020-01-02 00:00:00,Food Pantry,11
2016-06-09 00:00:00,TCE,27
2020-01-06 00:00:00,DV,4
2016-12-17 00:00:00,Food Pantry,65
2017-07-03 00:00:00,MHU,37
2016-02-10 00:00:00,Food Pantry,58
2018-11-14 00:00:00,DV,7
2019-07-20 00:00:00,Food Pantry,90
2020-02-24 00:00:00,PepAndPrep,23
2020-08-20 00:00:00,Buprenorphine,9
2022-01-07 00:00:00,Food Pantry,84
2018-09-12 00:00:00,Food Pantry,105
2021-03-02 00:00:00,Food Pantry,193
2021-06-16 00:00:00,DV,5
2017-01-18 00:00:00,MHU,9
2019-07-09 00:00:00,MHU,4
2018-02-15 00:00:00,Food Pantry,8
2020-08-05 00:00:00,Food Pantry,248
2017-02-08 00:00:00,PepAndPrep,3
2019-07-30 00:00:00,PepAndPrep,2
2016-12-09 00:00:00,HealthConnect,4
2022-11-15 00:00:00,Hotspotting,1
2017-10-24 00:00:00,Food Pantry,55
2019-06-11 00:00:00,DV,5
2016-02-28 00:00:00,TCE,2
2020-04-17 00:00:00,DV,3
2021-11-05 00:00:00,HealthEquity,2
2019-07-12 00:00:00,HealthConnect,2
2019-08-14 00:00:00,HealthConnect,17
2016-08-14 00:00:00,PepAndPrep,1
2021-05-14 00:00:00,DV,4
2020-12-02 00:00:00,Food Pantry,248
2018-01-17 00:00:00,DV,5
2016-02-04 00:00:00,TCE,29
2016-04-21 00:00:00,ORP,1
2017-09-19 00:00:00,MHU,23
2019-05-09 00:00:00,DV,6
2022-03-01 00:00:00,ATI,5
2017-11-18 00:00:00,HealthConnect,25
2020-03-15 00:00:00,DV,1
2020-06-19 00:00:00,Food Pantry,479
2022-02-03 00:00:00,HealthEquity,23
2018-01-11 00:00:00,MHU,21
2019-01-15 00:00:00,DV,8
2019-08-13 00:00:00,Food Pantry,60
2020-04-27 00:00:00,DV,10
2020-07-27 00:00:00,Buprenorphine,11
2022-01-31 00:00:00,Food Pantry,34
2022-10-16 00:00:00,DV,1
2017-01-11 00:00:00,HealthConnect,28
2016-02-22 00:00:00,Food Pantry,10
2019-01-16 00:00:00,Food Pantry,60
2019-01-24 00:00:00,HealthConnect,1
2020-08-18 00:00:00,PepAndPrep,1
2018-06-25 00:00:00,DV,1
2020-01-13 00:00:00,HealthConnect,1
2016-09-17 00:00:00,HealthConnect,17
2018-10-02 00:00:00,HealthConnect,4
2021-06-15 00:00:00,Buprenorphine,2
2021-08-18 00:00:00,Food Pantry,194
2022-11-22 00:00:00,ATI,9
2017-11-17 00:00:00,Food Pantry,85
2021-01-25 00:00:00,DV,1
2017-06-09 00:00:00,MHU,11
2017-04-22 00:00:00,Food Pantry,125
2020-03-16 00:00:00,Food Pantry,13
2017-10-04 00:00:00,HealthConnect,10
2016-06-15 00:00:00,Food Pantry,78
2021-09-23 00:00:00,ATI,2
2016-04-09 00:00:00,META,1
2022-10-17 00:00:00,Food Pantry,101
2016-07-19 00:00:00,TCE,57
2022-05-17 00:00:00,DV,5
2018-04-16 00:00:00,MHU,20
2020-04-16 00:00:00,Buprenorphine,15
2022-07-12 00:00:00,HealthEquity,3
2022-03-11 00:00:00,Hotspotting,3
2016-01-01 00:00:00,Food Pantry,13
2018-06-21 00:00:00,Food Pantry,5
2018-10-05 00:00:00,DV,7
2020-05-08 00:00:00,PepAndPrep,3
2020-06-30 00:00:00,DV,4
2021-05-07 00:00:00,DV,2
2022-01-10 00:00:00,Buprenorphine,1
2016-01-02 00:00:00,HealthConnect,4
2018-06-22 00:00:00,HealthConnect,21
2020-01-15 00:00:00,PepAndPrep,11
2021-07-02 00:00:00,HealthEquity,18
2018-01-06 00:00:00,Food Pantry,46
2020-06-26 00:00:00,Food Pantry,382
2016-01-05 00:00:00,ORP,11
2017-11-25 00:00:00,HealthConnect,23
2017-01-18 00:00:00,HealthConnect,14
2019-08-20 00:00:00,Food Pantry,72
2019-05-02 00:00:00,DV,12
2016-04-28 00:00:00,ORP,3
2020-08-28 00:00:00,TPO,3
2022-10-06 00:00:00,Hotspotting,1
2019-08-21 00:00:00,HealthConnect,16
2022-03-22 00:00:00,Food Pantry,164
2019-04-28 00:00:00,Food Pantry,1
2017-10-12 00:00:00,Food Pantry,1
2018-10-01 00:00:00,Food Pantry,62
2016-09-07 00:00:00,MHU,6
2020-03-03 00:00:00,HealthConnect,16
2022-05-14 00:00:00,HealthEquity,6
2016-04-20 00:00:00,HealthConnect,51
2021-05-07 00:00:00,TPO,11
2021-11-12 00:00:00,Buprenorphine,7
2017-06-20 00:00:00,Food Pantry,60
2017-11-06 00:00:00,MHU,28
2019-08-26 00:00:00,DV,5
2020-07-02 00:00:00,DV,5
2022-03-03 00:00:00,ATI,1
2016-08-13 00:00:00,Food Pantry,53
2016-08-24 00:00:00,TCE,1
2019-04-27 00:00:00,HealthConnect,16
2021-04-26 00:00:00,ATI,1
2016-04-16 00:00:00,META,1
2019-06-26 00:00:00,Food Pantry,90
2022-05-20 00:00:00,Food Pantry,165
2016-02-11 00:00:00,MHU,20
2018-06-27 00:00:00,DV,5
2021-05-21 00:00:00,DV,1
2022-12-09 00:00:00,HealthEquity,3
2018-08-19 00:00:00,Food Pantry,1
2020-06-29 00:00:00,PepAndPrep,3
2017-08-01 00:00:00,HealthConnect,8
2020-06-25 00:00:00,HealthConnect,11
2021-07-21 00:00:00,Buprenorphine,1
2021-02-26 00:00:00,Buprenorphine,2
2022-10-13 00:00:00,Hotspotting,2
2016-11-15 00:00:00,HealthConnect,1
2017-04-21 00:00:00,HealthConnect,11
2018-03-06 00:00:00,Food Pantry,76
2020-08-24 00:00:00,Food Pantry,71
2022-08-24 00:00:00,HealthEquity,8
2019-12-06 00:00:00,DV,5
2020-10-03 00:00:00,TPO,2
2021-11-29 00:00:00,HealthEquity,14
2019-07-16 00:00:00,Buprenorphine,1
2019-11-22 00:00:00,HealthConnect,16
2017-04-29 00:00:00,Food Pantry,127
2019-01-15 00:00:00,HealthConnect,16
2019-10-18 00:00:00,Food Pantry,116
2018-02-09 00:00:00,MHU,35
2020-10-06 00:00:00,Food Pantry,197
2021-11-21 00:00:00,ATI,1
2016-10-02 00:00:00,Food Pantry,2
2018-06-20 00:00:00,HealthConnect,14
2020-03-11 00:00:00,Food Pantry,116
2022-08-30 00:00:00,Food Pantry,107
2019-01-29 00:00:00,DV,9
2018-02-26 00:00:00,HealthConnect,1
2020-11-04 00:00:00,Buprenorphine,1
2021-10-23 00:00:00,Food Pantry,160
2017-03-13 00:00:00,PepAndPrep,1
2019-04-10 00:00:00,MHU,4
2018-06-28 00:00:00,Food Pantry,6
2021-08-31 00:00:00,DV,4
2017-09-20 00:00:00,HealthConnect,12
2017-12-01 00:00:00,Food Pantry,87
2022-03-25 00:00:00,Hotspotting,3
2016-06-09 00:00:00,HealthConnect,21
2019-05-04 00:00:00,HealthConnect,9
2021-05-10 00:00:00,Food Pantry,53
2021-08-24 00:00:00,DV,4
2021-09-23 00:00:00,Buprenorphine,3
2022-08-29 00:00:00,HealthEquity,13
2016-02-02 00:00:00,TCE,30
2017-08-09 00:00:00,Food Pantry,65
2020-04-22 00:00:00,HealthConnect,21
2020-07-03 00:00:00,Food Pantry,403
2022-12-14 00:00:00,DV,11
2017-05-26 00:00:00,MHU,19
2021-04-30 00:00:00,TPO,16
2022-04-22 00:00:00,ATI,4
2022-05-07 00:00:00,HealthEquity,8
2019-08-19 00:00:00,DV,4
2016-02-04 00:00:00,MHU,22
2018-07-25 00:00:00,MHU,48
2022-07-09 00:00:00,Food Pantry,94
2019-08-15 00:00:00,Food Pantry,1
2016-10-27 00:00:00,TCE,1
2022-10-20 00:00:00,HealthEquity,19
2021-06-01 00:00:00,Buprenorphine,1
2018-10-12 00:00:00,DV,10
2021-04-01 00:00:00,DV,4
2018-03-13 00:00:00,Food Pantry,32
2021-01-27 00:00:00,DV,4
2017-02-13 00:00:00,MHU,10
2022-02-01 00:00:00,HealthEquity,6
2022-10-05 00:00:00,ATI,6
2016-04-08 00:00:00,MHU,17
2017-05-06 00:00:00,Food Pantry,108
2017-02-16 00:00:00,HealthConnect,2
2019-05-27 00:00:00,Buprenorphine,1
2019-08-07 00:00:00,HealthConnect,26
2020-10-13 00:00:00,Food Pantry,106
2022-12-13 00:00:00,ClubConnect,1
2016-03-25 00:00:00,tce,1
2017-01-12 00:00:00,Food Pantry,4
2019-12-07 00:00:00,Food Pantry,86
2021-08-06 00:00:00,ATI,3
2016-06-17 00:00:00,Food Pantry,54
2022-10-19 00:00:00,Food Pantry,152
2016-04-14 00:00:00,ORP,10
2016-11-22 00:00:00,HealthConnect,5
2017-03-06 00:00:00,PepAndPrep,12
2019-01-18 00:00:00,Food Pantry,102
2020-09-04 00:00:00,DV,3
2019-01-22 00:00:00,DV,9
2018-04-17 00:00:00,HealthConnect,5
2019-02-19 00:00:00,MHU,14
2016-11-03 00:00:00,MHU,23
2019-04-24 00:00:00,MHU,54
2020-04-29 00:00:00,HealthConnect,11
2020-08-28 00:00:00,DV,11
2022-03-18 00:00:00,HealthEquity,4
2016-06-16 00:00:00,HealthConnect,12
2021-09-16 00:00:00,Buprenorphine,3
2017-08-16 00:00:00,Food Pantry,132
2022-04-29 00:00:00,ATI,4
2016-02-22 00:00:00,ORP,3
2022-09-02 00:00:00,ClubConnect,15
2017-09-28 00:00:00,Food Pantry,1
2020-03-18 00:00:00,Food Pantry,204
2021-06-22 00:00:00,ATI,1
2017-03-03 00:00:00,Food Pantry,78
2019-08-22 00:00:00,Food Pantry,2
2022-07-16 00:00:00,Food Pantry,89
2016-10-20 00:00:00,TCE,1
2016-04-26 00:00:00,Food Pantry,3
2018-08-04 00:00:00,HealthConnect,20
2018-10-15 00:00:00,Food Pantry,41
2020-07-13 00:00:00,PepAndPrep,17
2022-05-24 00:00:00,DV,9
2016-02-19 00:00:00,META,3
2017-09-27 00:00:00,HealthConnect,15
2019-10-04 00:00:00,Food Pantry,92
2018-08-23 00:00:00,DV,15
2018-06-23 00:00:00,Food Pantry,73
2021-05-17 00:00:00,Food Pantry,76
2018-05-02 00:00:00,Food Pantry,70
2020-10-20 00:00:00,Food Pantry,229
2017-02-06 00:00:00,MHU,7
2016-02-18 00:00:00,MHU,22
2017-02-23 00:00:00,HealthConnect,9
2018-06-20 00:00:00,DV,2
2020-01-18 00:00:00,HealthConnect,23
2016-03-18 00:00:00,TCE,11
2016-06-03 00:00:00,ORP,7
2022-01-17 00:00:00,ATI,2
2021-08-21 00:00:00,HealthEquity,40
2022-12-09 00:00:00,Hotspotting,4
2019-09-11 00:00:00,Buprenorphine,5
2019-09-26 00:00:00,HealthConnect,7
2022-10-24 00:00:00,ClubConnect,9
2018-02-23 00:00:00,MHU,37
2018-12-03 00:00:00,DV,18
2019-03-01 00:00:00,HealthConnect,21
2016-08-06 00:00:00,Food Pantry,80
2018-04-24 00:00:00,HealthConnect,12
2019-07-01 00:00:00,Food Pantry,46
2016-05-31 00:00:00,META,3
2022-12-06 00:00:00,ClubConnect,2
2018-01-26 00:00:00,DV,1
2018-12-31 00:00:00,MHU,3
2019-12-10 00:00:00,PepAndPrep,11
2019-03-09 00:00:00,Food Pantry,82
2021-08-27 00:00:00,Food Pantry,194
2016-08-05 00:00:00,HealthConnect,13
2021-07-06 00:00:00,Food Pantry,76
2021-07-28 00:00:00,Buprenorphine,6
2016-09-14 00:00:00,MHU,8
2017-10-05 00:00:00,Food Pantry,2
2018-01-19 00:00:00,DV,2
2020-06-18 00:00:00,HealthConnect,9
2019-03-08 00:00:00,HealthConnect,17
2019-09-02 00:00:00,DV,1
2022-10-26 00:00:00,Food Pantry,166
2021-08-11 00:00:00,ATI,1
2019-10-11 00:00:00,Food Pantry,105
2019-10-15 00:00:00,DV,9
2016-01-10 00:00:00,Food Pantry,1
2018-12-04 00:00:00,Food Pantry,62
2021-04-19 00:00:00,ATI,2
2018-08-16 00:00:00,DV,2
2021-02-03 00:00:00,DV,3
2022-05-13 00:00:00,Food Pantry,194
2020-07-06 00:00:00,PepAndPrep,6
2017-11-16 00:00:00,HealthConnect,18
2020-05-06 00:00:00,HealthConnect,12
2022-12-01 00:00:00,ATI,10
2020-05-18 00:00:00,DV,10
2020-10-10 00:00:00,TPO,12
2017-04-14 00:00:00,HealthConnect,27
2018-05-01 00:00:00,DV,10
2019-10-03 00:00:00,HealthConnect,1
2020-12-09 00:00:00,Food Pantry,262
2021-03-25 00:00:00,DV,2
2022-02-22 00:00:00,Buprenorphine,1
2022-10-13 00:00:00,HealthEquity,10
2016-01-28 00:00:00,TCE,22
2017-03-10 00:00:00,Food Pantry,71
2022-12-19 00:00:00,DV,7
2019-07-23 00:00:00,Buprenorphine,1
2020-08-17 00:00:00,Food Pantry,107
2017-04-11 00:00:00,MHU,46
2019-03-20 00:00:00,DV,16
2019-04-20 00:00:00,HealthConnect,4
2020-01-21 00:00:00,Food Pantry,42
2018-05-01 00:00:00,HealthConnect,13
2018-02-16 00:00:00,MHU,6
2019-03-16 00:00:00,Food Pantry,70
2016-05-23 00:00:00,MHU,41
2018-06-13 00:00:00,HealthConnect,8
2019-04-17 00:00:00,MHU,2
2017-03-02 00:00:00,HealthConnect,12
2018-05-09 00:00:00,Food Pantry,92
2021-10-16 00:00:00,Food Pantry,153
2016-07-21 00:00:00,TCE,7
2020-05-20 00:00:00,DV,11
2020-07-30 00:00:00,Food Pantry,11
2017-06-28 00:00:00,HealthConnect,44
2020-05-22 00:00:00,HealthConnect,16
2021-11-03 00:00:00,ATI,5
2019-03-22 00:00:00,DV,4
2016-10-29 00:00:00,Food Pantry,128
2018-03-06 00:00:00,MHU,22
2019-09-23 00:00:00,Food Pantry,41
2022-12-21 00:00:00,DV,9
2022-04-21 00:00:00,Hotspotting,3
2018-05-15 00:00:00,DV,2
2017-07-28 00:00:00,Food Pantry,131
2019-09-18 00:00:00,Buprenorphine,8
2020-04-02 00:00:00,Buprenorphine,12
2016-08-19 00:00:00,HealthConnect,17
2019-01-30 00:00:00,Food Pantry,75
2019-06-04 00:00:00,HealthConnect,5
2021-12-29 00:00:00,ATI,5
2019-06-01 00:00:00,MHU,1
2016-04-13 00:00:00,TCE,20
2019-08-26 00:00:00,HealthConnect,6
2019-04-23 00:00:00,Food Pantry,79
2018-03-05 00:00:00,DV,7
2022-03-22 00:00:00,ATI,4
2016-01-16 00:00:00,HealthConnect,13
2019-05-16 00:00:00,HealthConnect,1
2021-08-20 00:00:00,Food Pantry,270
2016-02-03 00:00:00,ORP,4
2017-11-19 00:00:00,Food Pantry,1
2021-02-27 00:00:00,TPO,26
2019-01-22 00:00:00,HealthConnect,1
2019-12-10 00:00:00,Buprenorphine,4
2021-04-28 00:00:00,Food Pantry,246
2019-05-24 00:00:00,Food Pantry,142
2016-05-27 00:00:00,ORP,9
2022-10-31 00:00:00,Food Pantry,112
2021-11-26 00:00:00,Buprenorphine,1
2017-06-06 00:00:00,Food Pantry,57
2019-02-22 00:00:00,HealthConnect,9
2019-05-16 00:00:00,DV,10
2019-11-25 00:00:00,Food Pantry,55
2022-11-01 00:00:00,Hotspotting,1
2017-04-28 00:00:00,HealthConnect,21
2018-08-06 00:00:00,MHU,7
2021-05-29 00:00:00,Food Pantry,151
2022-11-12 00:00:00,ClubConnect,3
2018-10-31 00:00:00,HealthConnect,10
2017-08-28 00:00:00,Food Pantry,23
2019-08-07 00:00:00,DV,6
2022-12-21 00:00:00,HealthEquity,23
2019-06-12 00:00:00,Food Pantry,89
2021-11-30 00:00:00,Food Pantry,173
2019-10-15 00:00:00,HealthConnect,4
2019-08-30 00:00:00,Buprenorphine,2
2020-01-06 00:00:00,HealthConnect,1
2016-01-19 00:00:00,META,2
2019-09-03 00:00:00,Food Pantry,35
2018-03-26 00:00:00,MHU,53
2022-09-15 00:00:00,DV,5
2017-01-13 00:00:00,MHU,9
2018-01-19 00:00:00,HealthConnect,10
2022-12-07 00:00:00,DV,7
2016-06-15 00:00:00,ORP,3
2017-09-16 00:00:00,Food Pantry,107
2018-07-18 00:00:00,MHU,41
2018-01-02 00:00:00,MHU,8
2021-09-08 00:00:00,Food Pantry,195
2020-11-09 00:00:00,Buprenorphine,2
2016-10-08 00:00:00,HealthConnect,33
2020-09-09 00:00:00,DV,8
2021-05-25 00:00:00,Buprenorphine,4
2017-12-08 00:00:00,Food Pantry,47
2018-04-12 00:00:00,HealthConnect,6
2019-03-08 00:00:00,DV,7
2019-11-21 00:00:00,Buprenorphine,7
2017-02-27 00:00:00,PepAndPrep,4
2020-04-06 00:00:00,Food Pantry,72
2019-07-19 00:00:00,DV,4
2022-05-11 00:00:00,ATI,6
2017-09-08 00:00:00,HealthConnect,17
2021-04-24 00:00:00,Buprenorphine,1
2021-10-09 00:00:00,Food Pantry,200
2016-07-06 00:00:00,Food Pantry,89
2016-04-30 00:00:00,META,3
2019-03-13 00:00:00,HealthConnect,26
2019-12-14 00:00:00,Food Pantry,96
2018-01-08 00:00:00,Food Pantry,10
2019-03-27 00:00:00,DV,9
2022-08-10 00:00:00,HealthEquity,21
2022-08-02 00:00:00,ATI,3
2016-05-28 00:00:00,HealthConnect,11
2021-01-20 00:00:00,DV,3
2019-09-14 00:00:00,HealthConnect,26
2022-11-01 00:00:00,HealthEquity,1
2016-01-22 00:00:00,Food Pantry,90
2018-07-12 00:00:00,Food Pantry,8
2019-10-10 00:00:00,DV,6
2020-01-14 00:00:00,Food Pantry,83
2020-09-28 00:00:00,DV,20
2022-10-24 00:00:00,ATI,13
2016-04-14 00:00:00,Food Pantry,1
2021-02-08 00:00:00,TPO,12
2017-06-17 00:00:00,HealthConnect,23
2019-08-09 00:00:00,MHU,8
2022-01-19 00:00:00,Food Pantry,239
2022-10-10 00:00:00,ATI,1
2016-06-21 00:00:00,TCE,26
2021-12-18 00:00:00,HealthEquity,1
2021-01-12 00:00:00,Buprenorphine,2
2018-04-20 00:00:00,Food Pantry,88
2018-08-23 00:00:00,HealthConnect,21
2018-10-26 00:00:00,DV,21
2022-03-11 00:00:00,HealthEquity,10
2019-10-23 00:00:00,Food Pantry,136
2020-10-21 00:00:00,Buprenorphine,1
2021-08-26 00:00:00,HealthEquity,29
2022-04-12 00:00:00,Food Pantry,157
2020-02-25 00:00:00,HealthConnect,23
2016-05-03 00:00:00,Food Pantry,8
2017-11-13 00:00:00,MHU,26
2016-11-16 00:00:00,Food Pantry,136
2019-01-07 00:00:00,Buprenorphine,1
2021-11-17 00:00:00,HealthEquity,59
2020-04-25 00:00:00,Food Pantry,433
2018-03-10 00:00:00,HealthConnect,21
2018-05-29 00:00:00,MHU,42
2020-04-29 00:00:00,DV,11
2022-10-18 00:00:00,DV,10
2021-10-28 00:00:00,Food Pantry,6
2022-02-08 00:00:00,HealthEquity,8
2016-05-19 00:00:00,META,2
2018-06-01 00:00:00,HealthConnect,16
2018-01-27 00:00:00,Food Pantry,109
2020-07-17 00:00:00,Food Pantry,445
2020-06-17 00:00:00,PepAndPrep,17
2020-05-26 00:00:00,Food Pantry,72
2022-11-14 00:00:00,Food Pantry,94
2018-07-31 00:00:00,Food Pantry,90
2022-03-30 00:00:00,HealthEquity,29
2016-08-25 00:00:00,Food Pantry,1
2017-10-28 00:00:00,HealthConnect,19
2020-04-17 00:00:00,HealthConnect,6
2020-09-08 00:00:00,PepAndPrep,28
2021-03-19 00:00:00,ATI,2
2017-10-25 00:00:00,MHU,36
2020-12-01 00:00:00,DV,3
2022-06-21 00:00:00,HealthEquity,2
2022-09-21 00:00:00,ATI,6
2020-09-01 00:00:00,Buprenorphine,8
2022-09-12 00:00:00,HealthEquity,1
2018-08-31 00:00:00,Food Pantry,108
2020-05-18 00:00:00,HealthConnect,16
2017-08-03 00:00:00,MHU,5
2018-09-04 00:00:00,DV,12
2021-02-22 00:00:00,DV,5
2022-02-07 00:00:00,Food Pantry,65
2018-11-26 00:00:00,DV,17
2020-06-10 00:00:00,Buprenorphine,1
2022-08-23 00:00:00,Food Pantry,117
2022-12-13 00:00:00,ATI,3
2021-02-11 00:00:00,Buprenorphine,3
2016-03-31 00:00:00,MHU,34
2017-04-06 00:00:00,HealthConnect,4
2019-01-26 00:00:00,Food Pantry,80
2019-09-25 00:00:00,HealthConnect,18
2021-12-20 00:00:00,Food Pantry,49
2018-03-21 00:00:00,Food Pantry,13
2018-07-12 00:00:00,Buprenorphine,1
2021-08-28 00:00:00,Food Pantry,172
2016-07-12 00:00:00,HealthConnect,3
2018-07-27 00:00:00,HealthConnect,18
2020-04-16 00:00:00,PepAndPrep,4
2022-12-02 00:00:00,ATI,5
2020-08-11 00:00:00,DV,1
2017-12-30 00:00:00,HealthConnect,16
2016-05-26 00:00:00,ORP,4
2022-01-25 00:00:00,ATI,1
2016-03-17 00:00:00,TCE,9
2017-10-06 00:00:00,Food Pantry,92
2020-03-26 00:00:00,Food Pantry,68
2020-11-28 00:00:00,TPO,7
2016-06-25 00:00:00,Food Pantry,101
2017-02-22 00:00:00,HealthConnect,1
2019-05-20 00:00:00,Food Pantry,3
2019-06-13 00:00:00,DV,6
2016-02-02 00:00:00,META,4
2018-04-06 00:00:00,MHU,37
2020-04-06 00:00:00,Buprenorphine,1
2019-06-15 00:00:00,HealthConnect,15
2019-10-12 00:00:00,Food Pantry,92
2022-04-01 00:00:00,Food Pantry,195
2018-09-25 00:00:00,DV,6
2022-04-29 00:00:00,HealthEquity,4
2016-01-11 00:00:00,Food Pantry,1
